id,name,streetaddress,latlng,postal,province,lic_status,citytown,lic_number,distance,tool_tip_id,lic_first_issue,lic_conditions,applicant_legal_name,app_streetaddress,app_streetaddress2,app_unitnumber,app_citytown,app_prov,app_postal,app_pci,phone,fax,website,email,primary_contact,management,lic_other_information,careservices,capacity,sprinklers_all,sprinklers_nsuites,sprinklers_locations,lic_conditions_details,documents,show_reports,revoked_w_notes,previously_known_as
6107de5831a1e,Lombard Manor Retirement Residence,844 Highway 15  S.,"44.8038823,-76.0952084",K0G 1L0,null,Issued,Lombardy,N0544,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de51bb044,Longworth Retirement Residence,600 Longworth Road,"42.9501,-81.3069",N6K 4X9,null,Issued,London,S0036,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a80539,Lookout Ridge Retirement Community,1505 Lookout Street,"43.0437376,-79.3004191",L0S 1E5,null,Issued,Fonthill,S0091,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60430af,Lord Dufferin Centre,32 First Street,"43.9218,-80.0986233",L9W 2E1,null,Issued,Orangeville,T0073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de62d51f8,Loyalist Retirement Residence,190 King Street,"43.1614917,-79.2429564",L2R 3J7,null,Issued,St. Catharines,S0081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5265a7c,Lundy Manor,7860 Lundy's Lane,"43.0883088,-79.1281726",L2H 1H1,null,Issued,Niagara Falls,S0480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4ddba3b,Luther Village on the Park-Sunshine Centre,141 Father David Bauer Drive,"43.4635796,-80.5375771",N2L 6N9,null,Issued,Waterloo,T0029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4dee819,Lynde Creek Manor,50 Paul Burns Way,"43.9109031,-78.9623648",L1R 2Y9,null,Issued,Whitby,T0529,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6503480,Malcolm Place Retirement Residence,255 Durham Street,"44.179742,-81.635184",N2Z 2Y6,null,Issued,Kincardine,S0132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de59edd51,Livita Barrington Retirement Residence,450 Yonge Street,"44.3637288,-79.6599027",L4N 4E2,null,Issued,Barrie,T0583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Barrington Retirement Residence"",""until"":""December 21, 2017""}]"
6107de5a4cfe6,Manoir Carillon Manor Inc.,1988 Rue Principale,"45.589083,-74.473054",K0B 1B0,null,Issued,Chûte à Blondeau,N0082,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de681046b,Manoir McGill,261 McGill Street,"45.6083706,-74.6136925",K6A 1P9,null,Issued,Hawkesbury,N0169,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de59a767e,Manoir McGill 342,342 McGill Street,"45.6077005,-74.6148746",K6A 3V5,null,Issued,Hawkesbury,N0246,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de59467a8,Manoir Rockland Manor,9045 County Road 17,"45.5463242,-75.300481",K4K 0J9,null,Issued,Rockland,N0390,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5bedcbf,Manotick Place Retirement Community,1145 Bridge Street,"45.2274128,-75.6853714",K4M 0G8,null,Issued,Manotick,N0411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Orchard View on the Rideau"",""until"":""November 20, 2017""}]"
6107de56a49bb,Maple City Retirement Inc.,97 McFarlane Avenue,"42.4156787,-82.2052687",N7L 4V6,null,Issued,Chatham,S0423,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5717f8f,Maple Court Retirement Residence,5 Fourth Street,"44.1173657,-81.1504222",N0G 2V0,null,Issued,Walkerton,S0344,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63d515a,Maple Lodge Retirement Home,154 Maple Street,"42.8407061,-80.3106472",N3Y 2G6,null,Issued,Simcoe,S0243,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de54b7740,Maple Manor Residence,132 Avonlough Road,"44.1459995,-77.4210582",K8N 4Z2,null,Issued,Belleville,N0456,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6517f25,Livita Centennial Retirement Residence,259 Hillcroft Street,"43.9123455,-78.859718",L1G 8E4,null,Issued,Oshawa,T0584,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Centennial Retirement Residence"",""until"":""November 30, 2020""}]"
6107de57d8ba2,Livingstone Manor Retirement Residence,480 Main Street  W.,"43.7332588,-80.958022",N4W 1A6,null,Issued,Listowel,T0235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e70bea,Maple View Terrace,279 Horton Street,"42.9800971,-81.2418586",N6B 1L3,null,Issued,London,S0469,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de607cbe6,Lasalle Residence for Seniors,1758 LaSalle Boulevard,"46.5227579,-80.9331072",P3A 5W4,null,Issued,Sudbury,N0499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67009ac,Lakeside Retirement at Innisfil,985 Innisfil Beach Road,"44.314266,-79.549399",L9S 4M8,null,Issued,Innisfil,N0102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66d1c2a,Lakeview Retirement Centre,339 Hwy. #8,"43.2201037,-79.7287852",L8G 1E7,null,Issued,Stoney Creek,S0086,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4fa0296,Lanark Lifestyles Retirement Residence,240 Gore Street E.,"44.8908952,-76.2398871",K7H 1K9,null,Issued,Perth,N0511,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de501f2e4,Lanark Village,44 Lanark Crescent,"43.4245109,-80.5345557",N2N 2Z8,null,Issued,Kitchener,T0253,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Lanark Place Retirement Residence"",""until"":""December 21, 2017""}]"
6107de661d74b,Landmark Court,140 Darlington Private,"45.3532768,-75.6690171",K1V 0X7,null,Issued,Ottawa,N0254,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6822b7a,Landmark Village Signature Retirement Community,1370 L'Heritage Drive,"42.9836521,-82.3568802",N7S 6H8,null,Issued,Sarnia,S0147,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de656f663,Langdon Retirement Villa,196 Ferguson Drive,"43.1161464,-80.7485357",N4V 1A6,null,Issued,Woodstock,S0098,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6733a01,LaSalle Park Retirement Community,18 Plains Road W.,"43.3061881,-79.8527382",L7T 1E9,null,Issued,Burlington,S0233,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de680ae78,Lasalle Residence,455 Cedar Street N.,"48.4857638,-81.3303204",P4N 8K4,null,Issued,Timmins,N0507,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de674ca32,Le Genesis,1003 Limoges Road,"45.2936841,-75.2284589",K0A 2M0,null,Issued,Limoges,N0236,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de692554b,Lincoln Park Retirement Residence,265 Main Street  E.,"43.1859865,-79.5264893",L3M 1P7,null,Issued,Grimsby,S0237,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Lincoln Park Residence"",""until"":""May 1, 2015""}]"
6107de567e044,Le Manoir Caledonia,138 Caledonia Road,"45.3843602,-74.9002661",K0C 2B0,null,Issued,St. Isidore,N0180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4eebca7,Le Pavillon,1122 Notre Dame Avenue,"45.2743201,-75.2651131",K0A 1W0,null,Issued,Embrun,N0412,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e6049d,Leacock Retirement Lodge Ltd.,298 Forest Avenue  N.,"44.6067794,-79.3965413",L3V 0C3,null,Issued,Orillia,N0242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5d2328f,Leamington Mennonite Home,22 Garrison Avenue,"42.043398,-82.590487",N8H 2P2,null,Issued,Leamington,S0033,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de614b781,Leaside,10 -14 William Morgan Drive,"43.7092836,-79.3417026",M4H 1E7,null,Issued,East York,T0428,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c71d7e,Leisure Living Retirement Home,98 Talbot Street  E.,"42.8860283,-80.1046666",N0A 1J0,null,Issued,Jarvis,S0104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64ccd0e,Les Promenades,110 Rossignol Crescent,"45.489781,-75.503729",K4A 0N2,null,Issued,Orleans,N0143,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5abe410,Lifetimes on Riverside,3387 Riverside Drive  E.,"42.3261366,-82.9967292",N8Y 1A8,null,Issued,Windsor,S0232,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de62a9ff1,Light-Haven Home Inc.,38 Desbarats Street,"46.303028,-83.7885675",P0R 1C0,null,Issued,Bruce Mines,N0146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5dae28d,Maple View Retirement Residence,2281 County Road 45,"44.3770377,-77.9745846",K0L 2V0,null,Issued,Norwood,T0072,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5da6e2b,Maplecrest,85 Main Street E.,"43.1913027,-79.5549439",L3M 1N6,null,Issued,Grimsby,S0374,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de577b8c8,Park Place Seniors' Suites,120 Central Park Drive,"45.367882,-75.7372137",K2C 4J6,null,Issued,Ottawa,N0141,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de604a315,One Kenton Place,1-3 Kenton Road,"43.7779388,-79.4438288",M2R 2H6,null,Issued,Toronto,T0457,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64c3a0f,Nipissing Manor Retirement Home,1202 Highway 94  PO Box 40,"46.2483459,-79.336812",P0H 1K0,null,Issued,Corbeil,N0261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de635e99f,Nithview Community,200 Boullee Street,"43.3804978,-80.7014941",N3A 2K4,null,Issued,New Hamburg,T0115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64bb332,Norfolk Manor,128 Norfolk Street,"43.546628,-80.2537816",N1H 4J8,null,Issued,Guelph,T0054,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5fbc5c7,Northdale Manor,130 Lakeshore Road,"47.5047695,-79.6792882",P0J 1P0,null,Issued,New Liskeard,N0015,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de56edb6a,Northview Senior's Residence,19 Aikman Avenue,"43.2513074,-79.8484829",L8M 1P6,null,Issued with conditions,Hamilton,S0160,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66b2b3e,Oakcrossing Retirement Living,1238 Oakcrossing Road,"42.9902506,-81.312956",N6H 0K2,null,Issued,London,S0443,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60b6ea8,Oakpark Retirement Community,2 Valour Drive,"45.3997253,-75.6590155",K1G 3T5,null,Issued,Ottawa,N0043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4f2710c,Oaks Retirement Village,80 McNaughton Avenue,"42.5824206,-82.3824478",N8A 1R9,null,Issued,Wallaceburg,S0433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de684d053,Ogilvie Villa,1345 Ogilvie Road,"45.4301768,-75.6227292",K1J 7P5,null,Issued,Gloucester,N0546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de562599e,Orchard Terrace Care Centre,199 Glover Road,"43.2101423,-79.683135",L8E 5J2,null,Issued,Stoney Creek,S0169,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5603566,Niagara Gardens Retirement Manor,175-181 Niagara Street,"43.1716459,-79.2332784",L2R 4M1,null,Issued with conditions,St. Catharines,S0195,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de612a8bb,Orchard View by the Mississippi Inc.,219 Paterson Street,"45.2288365,-76.1792165",K0A 1A0,null,Issued,Almonte,N0425,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c2b663,Orchard Villa,1955 Valley Farm Road,"43.84623,-79.0826852",L1V 3R6,null,Issued,Pickering,T0299,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67eec6a,Orchard Walk Retirement Living,1491 Manotick Station Road,"45.2355015,-75.6115477",K4P 1P6,null,Issued,Greely,N0433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":"" Orchard View Living Centre"",""until"":""November 20, 2017""}]"
6107de505153a,Oxford Manor Retirement Residence,276 Oxford Street,"43.0334103,-80.8808328",N5C 2W1,null,Issued,Ingersoll,S0345,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de54524b4,Palermo Village Retirement Residence,3136 Dundas Street W.,"43.4316444,-79.7798497",L6M 4J3,null,Issued,Oakville,T0418,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66f2473,Palisade Gardens,240 Chapel Street,"43.9639717,-78.1572011",K9A 0E3,null,Issued,Cobourg,T0196,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de62dc3c7,Park Avenue Manor Retirement Home,924 Park Avenue  W.,"43.3045404,-79.851863",L7T 1N7,null,Issued,Burlington,S0476,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5cb6a29,Park Place Retirement,126 Graham Street,"43.134151,-80.75944",N4S 6J9,null,Issued,Woodstock,S0343,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Victoria Park Retirement Residence"",""until"":""July 10, 2015""}]"
6107de66d435a,Park Place Retirement Residence,110 Central Park Drive,"45.3683319,-75.736334",K2C 4G3,null,Issued,Ottawa,N0140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
